sppnmsvar,Species,Year,Month,Lat,Lon,Chla_mg_m3
P_atlanticum,"Pyrosoma atlanticum",2020,5,-36.725283,149.981933,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,5,34.410197,-119.881845,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,5,38.250752,-122.965277,-0.596619129180908
P_atlanticum,"Pyrosoma atlanticum",2020,5,39.541156,-123.77026,-0.611547827720642
P_atlanticum,"Pyrosoma atlanticum",2020,6,-36.860812,149.935781,0.290975689888
P_atlanticum,"Pyrosoma atlanticum",2020,6,-36.859217,149.937095,0.290975689888
P_atlanticum,"Pyrosoma atlanticum",2020,6,-36.700489,149.984633,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,32.856489,-117.260044,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,32.856685,-117.262097,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,32.856925,-117.257637,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,32.866554,-117.265437,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,33.864453,-118.404139,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,34.406211,-119.756225,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,34.407218,-119.878194,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,34.410388,-119.88218,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,34.426384,-119.909344,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,36.418488,-121.915628,-0.833714425563812
P_atlanticum,"Pyrosoma atlanticum",2020,6,36.521004,-121.938651,-0.843790709972382
P_atlanticum,"Pyrosoma atlanticum",2020,6,36.728295,-121.884347,-0.84834623336792
P_atlanticum,"Pyrosoma atlanticum",2020,6,36.861424,-121.988993,-0.856913387775421
P_atlanticum,"Pyrosoma atlanticum",2020,6,41.083966,-124.28955,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,6,41.103017,-124.254547,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,7,-36.846114,149.935538,0.255159169435501
P_atlanticum,"Pyrosoma atlanticum",2020,7,-36.302993,150.134595,0.0481932573020458
P_atlanticum,"Pyrosoma atlanticum",2020,7,-33.950187,151.256718,-0.233074009418488
P_atlanticum,"Pyrosoma atlanticum",2020,7,32.857609,-117.259534,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,7,32.857791,-117.260627,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,8,34.457989,-120.024092,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,8,34.458092,-120.024169,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,9,34.410867,-119.882578,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,9,34.411542,-119.883139,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,9,34.412397,-119.883981,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,9,34.413967,-119.885192,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,9,39.47675,-123.804078,-0.831522464752197
P_atlanticum,"Pyrosoma atlanticum",2020,9,40.828372,-124.186885,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,10,34.409089,-119.86841,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,10,39.505705,-123.786565,-0.755009174346924
P_atlanticum,"Pyrosoma atlanticum",2020,10,42.276413,-124.408295,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,10,42.992463,-124.46275,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,34.415844,-119.886722,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,34.416628,-119.867236,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,34.423461,-119.905114,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,34.424439,-119.906522,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,35.293281,-120.880353,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,35.392637,-120.867247,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,11,36.546876,-121.93026,-0.485366493463516
P_atlanticum,"Pyrosoma atlanticum",2020,12,-43.97355,168.594662,0.233862638473511
P_atlanticum,"Pyrosoma atlanticum",2020,12,35.402146,-120.869716,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,35.434288,-120.8879,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,35.564033,-121.108964,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,35.568174,-121.110761,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.158769,-121.672229,-0.171726658940315
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.262778,-121.840556,-0.229463115334511
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.446548,-121.967661,-0.22940331697464
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.45692,-121.925336,-0.22940331697464
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.522275,-121.940296,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.522963,-121.937321,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.525775,-121.92629,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.534262,-121.927922,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.534271,-121.927906,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.543853,-121.933472,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.545983,-121.929642,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.547982,-121.929395,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.548939,-121.929206,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.55083,-121.929895,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.55087,-121.929572,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.553592,-121.930275,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.555112,-121.930458,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.5554,-121.930952,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.555583,-121.93113,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.555739,-121.931238,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.559372,-121.932342,-0.276232957839966
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.621883,-121.941872,-0.314007520675659
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.623088,-121.942216,-0.314007520675659
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.627338,-121.938338,-0.314007520675659
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.634711,-121.939272,-0.314007520675659
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.66173,-121.934523,-0.314007520675659
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.675488,-121.931822,-0.318105638027191
P_atlanticum,"Pyrosoma atlanticum",2020,12,36.836292,-121.802981,-0.31102067232132
P_atlanticum,"Pyrosoma atlanticum",2020,12,37.022644,-122.215172,-0.325015783309937
P_atlanticum,"Pyrosoma atlanticum",2020,12,39.508256,-123.784708,-0.428994178771973
P_atlanticum,"Pyrosoma atlanticum",2020,12,40.834005,-124.184843,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,40.856033,-124.170233,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,40.866548,-124.159654,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,40.878314,-124.157374,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,43.119997,-124.427893,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,44.076232,-124.126787,NaN
P_atlanticum,"Pyrosoma atlanticum",2020,12,45.191999,-123.969566,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,1,33.016136,-118.596833,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,1,35.37885,-120.864717,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.420053,-121.914628,-0.253294736146927
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.544125,-121.933903,-0.252397805452347
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.60983,-121.890823,-0.270765364170074
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.610669,-121.892664,-0.270765364170074
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.949973,-122.060523,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962025,-122.023278,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962147,-121.999237,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962308,-122.022072,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962483,-121.999313,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962537,-122.021492,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.962637,-122.021439,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.96275,-122.020622,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,36.9661,-122.124817,-0.305061221122742
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.274351,-123.793329,-0.400980591773987
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.303283,-123.804733,-0.400980591773987
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.417938,-123.810212,-0.393588662147522
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.452862,-123.813928,-0.393588662147522
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.474103,-123.80458,-0.393588662147522
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.494934,-123.793945,-0.393588662147522
P_atlanticum,"Pyrosoma atlanticum",2021,1,39.804894,-123.904952,-0.0794729813933372
P_atlanticum,"Pyrosoma atlanticum",2021,1,45.729575,-123.943947,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,-43.860711,169.00152,0.422872006893158
P_atlanticum,"Pyrosoma atlanticum",2021,2,-43.366629,147.338706,-0.140632271766663
P_atlanticum,"Pyrosoma atlanticum",2021,2,33.462822,-118.523055,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,35.61423,-121.147995,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,40.807379,-124.200654,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,43.959347,-124.143731,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,44.38829,-124.08956,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,44.454148,-124.084666,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,44.557528,-124.073033,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,44.570738,-124.069947,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,44.682622,-124.068633,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,45.020897,-124.009364,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,45.103803,-123.985655,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,45.625563,-123.944491,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,2,45.887737,-123.964378,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,3,-45.582554,166.709473,0.25999715924263
P_atlanticum,"Pyrosoma atlanticum",2021,3,-43.939673,168.858682,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,3,-41.570152,175.432139,-0.0717942789196968
P_atlanticum,"Pyrosoma atlanticum",2021,3,-41.509898,175.509919,-0.0652751624584198
P_atlanticum,"Pyrosoma atlanticum",2021,3,-41.345451,174.776846,-0.167866736650467
P_atlanticum,"Pyrosoma atlanticum",2021,3,-41.3424,174.784133,-0.167866736650467
P_atlanticum,"Pyrosoma atlanticum",2021,3,-41.340845,174.791635,-0.167866736650467
P_atlanticum,"Pyrosoma atlanticum",2021,3,33.44852,-118.498305,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,3,33.472978,-118.550807,NaN
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2021,3,43.5438,7.00578,-0.198746666312218
P_atlanticum,"Pyrosoma atlanticum",2021,3,44.452832,-124.079052,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,-41.544305,175.47326,-0.0185886640101671
P_atlanticum,"Pyrosoma atlanticum",2021,4,-41.544302,175.473236,-0.0185886640101671
P_atlanticum,"Pyrosoma atlanticum",2021,4,-41.544297,175.473251,-0.0185886640101671
P_atlanticum,"Pyrosoma atlanticum Péron, 1804",2021,4,16.1675,-61.7925,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,32.856162,-117.262333,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,32.857667,-117.261851,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,32.874942,-117.251428,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,33.83545,-118.390572,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,33.869878,-118.406212,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,33.903117,-118.425673,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,34.462392,-120.033294,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,34.462528,-120.033661,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,4,35.616195,-121.146028,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,32.535602,-117.222189,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,32.93235,-117.260475,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.54627,-117.801047,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.547619,-117.762222,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.561604,-117.821396,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.573972,-117.843078,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.574136,-117.840541,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.577622,-117.849312,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.577745,-117.847237,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.583155,-117.860633,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.599122,-117.897637,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.603412,-117.891538,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.626327,-117.95282,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.627513,-117.955842,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.718688,-118.339553,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.81091,-118.392577,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.812481,-118.392136,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.814909,-118.391769,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.83206,-118.390442,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.861806,-118.40287,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.863475,-118.40377,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.868605,-118.405617,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.873767,-118.408195,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.873805,-118.408195,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.878538,-118.40892,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.880938,-118.411453,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.88587,-118.414025,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.905558,-118.42357,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.910016,-118.426594,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.914504,-118.428684,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.952253,-118.448869,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.978603,-118.468383,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,33.999737,-118.488333,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.0174,-118.825797,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.017472,-118.825767,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.020486,-118.511763,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.021239,-118.512889,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.022797,-118.782656,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.02415,-118.516456,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.027272,-118.840194,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.031217,-118.681808,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.033122,-118.679094,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.033311,-118.736039,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.034436,-118.85418,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.035702,-118.718829,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.036021,-118.538351,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.038206,-118.645378,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.039772,-118.579608,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.043492,-118.937033,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.043745,-118.93557,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.043758,-118.935562,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.065714,-118.996072,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.098732,-119.101853,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.112013,-119.148421,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.395537,-119.724796,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.400002,-119.730003,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.400797,-119.700329,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.403617,-119.747245,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.407017,-119.758667,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.408055,-119.84227,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.408625,-119.855471,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.412044,-119.882513,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.418842,-119.623842,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.419647,-119.601617,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.423333,-119.8925,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.457933,-120.021758,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.459245,-120.026165,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,34.463122,-120.035819,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,35.573975,-121.113333,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,5,36.467087,-121.93196,-0.685754418373108
P_atlanticum,"Pyrosoma atlanticum",2021,6,-41.608138,175.30838,-0.0932489633560181
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.843013,-117.281482,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.843437,-117.281086,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.857033,-117.261877,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.858352,-117.260896,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.862703,-117.254997,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.86636,-117.254082,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.88102,-117.25203,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.882917,-117.252738,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,32.921337,-117.252747,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.345078,-118.326133,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.349251,-118.323177,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.350537,-118.328255,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.401523,-117.603463,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.441188,-118.49678,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.441322,-118.493172,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.503923,-117.750051,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.560445,-117.822197,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.566713,-117.833806,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.574136,-117.840541,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.574539,-117.841328,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.579058,-117.85138,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.580341,-117.854193,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.582702,-117.858144,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.589973,-117.868736,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.625717,-117.95308,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.669171,-118.014766,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.708826,-118.287091,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.708972,-118.280478,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.708976,-118.282491,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.709014,-118.280794,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.825563,-118.430863,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.828,-118.391242,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.828984,-118.391174,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.829003,-118.391342,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.834634,-118.389971,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.836585,-118.390666,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.86115,-118.402899,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.862255,-118.403313,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.863695,-118.403938,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.86395,-118.403184,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.869775,-118.406237,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.882738,-118.412347,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.889473,-118.401031,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.890938,-118.416878,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.891288,-118.416999,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.892965,-118.417396,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.894287,-118.418054,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,33.989961,-118.479937,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.001711,-118.806899,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.008094,-118.814736,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.022131,-119.541449,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.022251,-118.832765,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.030223,-118.683624,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.0311,-118.713233,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.032258,-118.680288,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.033233,-118.736467,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.034702,-118.712496,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.035779,-118.857074,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.037966,-118.584207,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.038036,-118.584367,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.039077,-118.581026,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.039825,-118.578495,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.078211,-119.02707,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.07825,-119.027169,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.159129,-118.751254,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.365442,-119.451287,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.36607,-119.45192,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.372705,-119.477664,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.372756,-119.477845,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.389019,-119.519976,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.40196,-119.741546,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.403021,-119.692496,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.403101,-119.74503,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.40331,-119.745438,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.40364,-119.745736,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.405364,-119.84937,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.406436,-119.549294,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.407337,-119.877388,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.407422,-119.55078,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.408756,-119.880882,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.416488,-119.832856,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.417033,-119.826531,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.417062,-119.658355,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.428642,-119.912445,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.43153,-119.916899,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.460377,-120.082198,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.46113,-120.030104,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.461728,-120.073442,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.462738,-120.070555,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.462765,-120.069148,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.46277,-120.069155,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.463176,-120.042977,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.470828,-120.226947,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,34.49942,-120.497817,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,35.377442,-120.86493,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,6,36.370498,-121.902925,-0.826845645904541
P_atlanticum,"Pyrosoma atlanticum",2021,6,36.4202,-121.914987,-0.833714425563812
P_atlanticum,"Pyrosoma atlanticum",2021,6,36.953292,-121.878317,-0.862906932830811
P_atlanticum,"Pyrosoma atlanticum",2021,7,32.700871,-117.269716,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,7,32.858399,-117.260798,NaN
P_atlanticum,"Pyrosoma atlanticum",2021,7,32.860428,-117.256112,NaN
